,returns,vol,sharp,LCTX,CALA,NERV,HLX,VBIV,CDXC,ECOR,JILL,WTTR,CHRA
109,0.4943036042136814,0.5212557562318061,0.9482938045366374,0.12707832858401302,0.05649172053706636,0.12141267034869846,0.15219925756035826,0.07518284613604129,0.1051930436092328,0.08431758770003792,0.08616411443859984,0.1309719800480242,0.060988451037927736
83,0.4941731662677384,0.5168763533994977,0.9560761737648853,0.1379611679307537,0.17341941947124495,0.16096391762773277,0.10388203028805515,0.09396561754829282,0.07949908831912182,0.07555579159982617,0.07967914199137616,0.004986514907400374,0.09008731031619609
1614,0.49407276983482673,0.5909534567081737,0.8360603770506603,0.15792664559504754,0.08559095598257106,0.04038097976004226,0.10406981318684058,0.0251541534385402,0.07940219277478752,0.1556017949366912,0.12913171931091139,0.08251266408375003,0.14022908093081815
879,0.49403819310938163,0.600897862847065,0.8221666670082993,0.26964141269935105,0.038485457644298345,0.05424802671893874,0.17052956740769573,0.01847126675457905,0.023159391008009973,0.054010568102902584,0.2173210753831874,0.13196454569358335,0.022168688587453765
595,0.4940082408041269,0.4819552843500164,1.025008453782939,0.11218604825801186,0.17186914588904584,0.15390981975331572,0.049307927901215104,0.13251990450127468,0.1563937988823522,0.03564318170021081,0.06868660669523882,0.07173395929588992,0.047749607123445136
1523,0.4939519770812038,0.6368570586970409,0.7756088596894732,0.016904307542404094,0.1524920579253652,0.027231401319881308,0.0370054780204245,0.031246090242529983,0.2440226125120964,0.23386432297996743,0.019522101707711233,0.14059663701731043,0.09711499073230954
1728,0.4938234780607333,0.5549965648995366,0.8897775397044545,0.1274865845977304,0.000629224433534735,0.06342165928464347,0.1295346844006122,0.07108438398536737,0.0860372762530804,0.10948989910872778,0.12281117724642203,0.17071449173665007,0.11879061895323156
1770,0.493822933292238,0.5037241141665556,0.9803440403271149,0.12286654662747624,0.11862038557961296,0.10130040733895075,0.12393670416560351,0.15483630004058305,0.13862155731879366,0.0038761747580879718,0.14798763539564183,0.03920886236970915,0.048745426405541
227,0.49371217768597386,0.5504931188054437,0.8968544034797691,0.10185059467724862,0.07101559557560924,0.002897793776234085,0.13735260791904647,0.08574021395525974,0.12499836654174162,0.10825269264673193,0.15699372361127426,0.1541981199710901,0.056700291325763874
1157,0.4933812730730317,0.5117828531164509,0.9640441645683036,0.17793286463427108,0.1062767687018262,0.08113660228083942,0.17780948849906428,0.09583251908580395,0.08947864326207798,0.025557705391233518,0.10056783157008552,0.01000285165093971,0.1354047249238584
1846,0.49328770707501735,0.5963609558967723,0.8271629827496679,0.1411203871381681,0.038366606429403566,0.2503579679514647,0.041367765618146396,0.039592031616503515,0.036758191294725504,0.15529674495131124,0.12583508990563388,0.134464072762396,0.03684114233224714
646,0.49304230294209966,0.5211903333505034,0.945992800312599,0.11153611226125348,0.12089711308714614,0.07628012639256995,0.0730157570200319,0.11963020275105919,0.045919863950157805,0.08252949412028243,0.09871583805214403,0.1341518525713737,0.13732363979398146
1994,0.49300004468299535,0.5389740817656359,0.9147008388009433,0.02669401659387605,0.17445994366853665,0.1733472063557767,0.13789475874190985,0.15074487744375584,0.03830270397696723,0.09137626649443377,0.00886152285185472,0.09920940545523327,0.09910929841765594
695,0.4928934750568214,0.6045973847189993,0.8152424861809568,0.04241762459254944,0.14836958362247646,0.18763617971119642,0.014322900681867003,0.08787172155102081,0.02835775540252829,0.18306624077408187,0.0023883485644335123,0.1628202890231294,0.14274935607671668
163,0.49269985954175205,0.5607204713007147,0.8786906930628485,0.11729544032775403,0.07037667258979259,0.08917192033370541,0.11550468205720696,0.030926308959128724,0.13031839001398016,0.14748526802554612,0.09313456779972025,0.16625360877779397,0.03953314111537186
67,0.4925319381901928,0.5114003963623148,0.9631043340866827,0.10904153934495549,0.13789834775532062,0.022327116977693663,0.09753140307136896,0.08523327505070702,0.12636843338561612,0.0939757700521816,0.03828827102532515,0.1471908093583278,0.14214503397850367
799,0.49246500676980753,0.6093363343467941,0.8081989847162616,0.11280550264286959,0.02639119805668701,0.08595311064176124,0.07218017479167492,0.08519065593924662,0.05137762777516471,0.15202405031098293,0.18359051655141834,0.04338959982018345,0.18709756347001108
349,0.49246321439719104,0.5071238979987533,0.9710905290414881,0.07722381300933924,0.07044921940471477,0.07602076771455563,0.06015464442782857,0.1312044137716309,0.12246549419122543,0.0810980410637564,0.1058405432737886,0.17771711913988325,0.09782594400327732
476,0.4922544816702629,0.601696423219228,0.8181110318664967,0.15352093189719757,0.05736811701414934,0.043536410393510395,0.153895741355053,0.0005062399842778282,0.08364374559528416,0.1601317115319943,0.1066002141607087,0.16110772262461687,0.07968916544320795
133,0.4922188740071582,0.5220960591615248,0.9427745438217849,0.15092854650749565,0.1346657966420142,0.1297199176526056,0.135320177218715,0.1418249027231327,0.04078230358022975,0.012488147967688898,0.13347151357787448,0.020544894813883892,0.10025379931635987
954,0.4921541971586046,0.5692703238445354,0.8645351365496601,0.07548075491680702,0.03411824368199599,0.11088508825222165,0.14887253349810983,0.11784647032132888,0.012576036030104015,0.11428416524787748,0.11246669774876009,0.11954249372975768,0.15392751657303747
912,0.49213739201071877,0.5462797258661153,0.9008889927782786,0.07638429852368345,0.1685113472947703,0.017750062064734323,0.16848021675121075,0.10631453415766509,0.05887475204998631,0.1084080791048957,0.06804123456683513,0.0824763427930119,0.14475913269320706
1574,0.49200468959222327,0.5259100076091702,0.9355301904767258,0.1952446770758473,0.09853133562200421,0.02567243231774603,0.10531953702094583,0.08156942678161427,0.04080888796928868,0.042201152166282146,0.08711339792981825,0.1569899149265048,0.1665492381899485
1061,0.4919788907841629,0.562957543579903,0.8739182845932221,0.03475705200898482,0.08985471542938249,0.09529390984224731,0.10664843864069756,0.1515829484143937,0.027329168543566557,0.11686242904993258,0.14054484544370766,0.13091234054804407,0.1062141520790432
886,0.49191003410019274,0.5817761147915755,0.8455315053221499,0.13776351622360614,0.07019271372163106,0.14927360601175657,0.1469175107786723,0.03587384731902724,0.02891734371104186,0.14353149263287007,0.08618327311238079,0.1009199806040203,0.10042671588499386
1315,0.4916981753563862,0.5795318567647997,0.848440287823452,0.1294349512427243,0.022184526919866332,0.17708970177826536,0.04349598427651751,0.06766895062209219,0.09194903054779022,0.1409186165826361,0.12729882207921006,0.027411740519171692,0.17254767543172614
1980,0.4915500260270543,0.5653275584162469,0.8694959562985416,0.02526851513876444,0.06260822892474734,0.16307616809710443,0.02367319520204303,0.14713406910416396,0.1222922434683202,0.13636704918416137,0.13257078174006812,0.04297329459612131,0.14403645454450567
488,0.4915400293811991,0.6280495805826383,0.7826452633328727,0.07983376106738398,0.12248465460952514,0.0034544704224508905,0.17613710277517977,0.0015576032660302688,0.18200104248026153,0.19899419703476653,0.10588824712302154,0.12437851313781262,0.0052704080835678305
1856,0.49148629309259906,0.49782541346841824,0.9872663785248453,0.1007009434303747,0.049755902487776754,0.09227293395981086,0.0651955546230498,0.08332320919358742,0.19416115729432243,0.09321085585633003,0.0834481120134147,0.17290008955309968,0.06503124158823355
1934,0.4914641710468776,0.5519401898032897,0.8904301229124741,0.07052532930266166,0.07605964971745945,0.03170715916654896,0.04455569558574825,0.11516956056789526,0.10522279431749225,0.1286129711452055,0.14015185496617183,0.1450804353533939,0.142914549877423
1058,0.49129100640649276,0.49957122717378794,0.9834253449420243,0.13291014688511313,0.08364038224538356,0.06941742675805836,0.11200494366780227,0.11980445579060427,0.09369543566354298,0.03567578578139561,0.0815135262405656,0.14257423079444248,0.1287636661730917
534,0.4910263114366395,0.5745595823343889,0.8546133882958483,0.02268955226175153,0.07420165123519472,0.02780258383554184,0.1887876226065401,0.08354502374805486,0.177558812498965,0.15731470441418383,0.09048673060215866,0.08307529477251742,0.09453802402509204
544,0.49098182635089405,0.5588701516271435,0.8785257629547876,0.2247573978843027,0.15604068057230344,0.10620518018687132,0.0968083144207417,0.00741515389116081,0.02599870433403926,0.10177810157106029,0.10847307799397005,0.13127902200968908,0.04124436713586139
367,0.49097075805530227,0.4847609547376372,1.0128100319486868,0.09352524807786779,0.12621789398359973,0.11902866513477021,0.09159734365910262,0.13147655992750476,0.14741518040880366,0.05142398389700096,0.07591780783422838,0.06729360220915137,0.09610371486797037
143,0.490928568728379,0.5326277951748095,0.9217103823266588,0.07486824912754532,0.19975254549862684,0.12027895176607202,0.16851291656533418,0.17998713764754587,0.0410656677089471,0.01088551381368646,0.10388400521416152,0.07730241019219848,0.023462602465882075
190,0.4908093433930774,0.5235124471298684,0.9375313731008991,0.2015242876077943,0.010680272928159358,0.11627284128678408,0.055204266239432066,0.02256498063393758,0.15544991029502195,0.09077068681596702,0.11018118876491505,0.1483772337398443,0.08897433168814449
1096,0.49062046349199134,0.5327516461181645,0.9209177804833503,0.19434390936978385,0.04472968487225243,0.1842098646623663,0.13490633872383562,0.10040520510960581,0.045068867704506035,0.017087573833195955,0.13858882773251033,0.04682664771002214,0.09383308028192135
1326,0.49058936669298825,0.5735243551778431,0.8553941297590795,0.09555494861249139,0.11244714061046515,0.017071656028675247,0.20258764698469203,0.08746187116303876,0.017296700755689887,0.11295236516235259,0.0988266520546411,0.13431241312394238,0.12148860550401157
1500,0.4905518332800082,0.5348463860007179,0.9171826642563305,0.06876809102562932,0.0383015465120649,0.022403012348676917,0.0904804582404881,0.0857591943318865,0.1966246211007051,0.12754521363078103,0.08636923067007778,0.13609367360153213,0.14765495853815827
1570,0.4904817546606453,0.5435221411532067,0.9024135679550715,0.12938623088669376,0.05341469429659111,0.08797598116156927,0.13780943847197255,0.044009978640475865,0.11731322029656266,0.12217311847666691,0.05612157649355019,0.10727471945674423,0.14452104181917347
772,0.4903796954881343,0.5719374694268469,0.8574008903098381,0.18778229210053593,0.0688181802085436,0.10255813022479751,0.035346809845578406,0.04486793846847154,0.08522324078265986,0.1199791942938092,0.11174192513682425,0.013479113377745015,0.2302031755610346
713,0.4901623322074749,0.48819968813042885,1.0040201665932276,0.04749677910389153,0.1052395507589875,0.12246854031676567,0.0814569602963392,0.18449357277572345,0.19133381355788653,0.028714050818227484,0.08117627416900744,0.025473031034536967,0.13214742716863415
1548,0.49012705365338133,0.5666688839799846,0.8649267103056486,0.14092555519802966,0.0726309208273921,0.04106983765321935,0.10182543933829163,0.03132657960168902,0.09749400215235822,0.14290530390978248,0.08967700844873532,0.1439600433604447,0.13818530951005756
1114,0.4901177577231243,0.5531320126686058,0.8860773676044045,0.06382414388144259,0.03915545243789385,0.0086601899970236,0.1336554392007851,0.10901081110451433,0.139245684372254,0.11835267237058467,0.1368282415462178,0.10096427337346522,0.15030309171581888
1362,0.4899898833224118,0.5149791763877546,0.9514751387801221,0.0813785739246966,0.1258005345231046,0.10659726553135077,0.1416421910641862,0.1375906767968579,0.04850248349690915,0.054578819737069025,0.04468962253414128,0.14544149908966558,0.11377833330201895
962,0.48974706229789483,0.5463463408630916,0.8964040310478075,0.17022550196206562,0.11042037966123094,0.05109214295256058,0.043547180253396635,0.06940987017137365,0.08992501955193045,0.10209867649320752,0.1305901554660831,0.03479243520851533,0.19789863827963614
33,0.48974659965008505,0.5289452872263918,0.9258927368804981,0.10854311270090512,0.12406167247927737,0.1314145790005338,0.07878241958582431,0.104348674685694,0.0659335943436612,0.09577486057010162,0.1346624476454933,0.0926662254933427,0.06381241349516657
1899,0.4897165405231393,0.5019094553646959,0.9757069433316473,0.15280628790819928,0.044225989316574996,0.14560940386522248,0.07227833912321402,0.08319953610847551,0.11606664831445869,0.05393712488130292,0.020802085457385298,0.14793155319985632,0.16314303182531054
244,0.48948561057762635,0.493744709385685,0.9913738846673258,0.16296481779053085,0.06811002467376889,0.1875034940594164,0.0596900540567033,0.06928506503571914,0.14667163744333878,0.04941456805577054,0.06202646152943554,0.16408163109542676,0.03025224625988995
676,0.489379256386695,0.5609935477088677,0.8723438235347807,0.08159182036324959,0.15065578591614312,0.11558219952902204,0.09009444012977223,0.0660584614342988,0.10775657917116027,0.15453928193472838,0.08094482822416957,0.05501279815823264,0.09776380513922346
31,0.4892985979080744,0.484866006967282,1.0091418884332957,0.10692078101497261,0.12833485602845757,0.09850481912666825,0.05963156321799118,0.14100811424732312,0.11453228867929674,0.02660404751010332,0.052206231084402054,0.17135837814726212,0.100898920943523
1813,0.4892501155257307,0.5165734532116251,0.9471065779396511,0.1413533397547668,0.07355442846514762,0.10426413885900615,0.08741531601844531,0.02762287272635818,0.18252020043629907,0.09576978652868855,0.025524475838672296,0.248733254057413,0.013242187315203009
1836,0.4892041720313354,0.6215659729426909,0.7870510827922053,0.1235495986851166,0.17641515411971356,0.18843114257012242,0.12930213172086097,0.0037210923496412635,0.0018461382612462573,0.18138306795079112,0.005430919872151756,0.12345463133243863,0.06646612313791748
601,0.4890140433875086,0.5889947823521837,0.8302519106104872,0.03733928233862089,0.11665050999761778,0.17562282020695924,0.13913633008979856,0.044630958394615464,0.15578970687528476,0.1812902494397623,0.040511084412030655,0.09976306676425963,0.00926599148105089
1449,0.48899401253206637,0.5615543792467335,0.8707865713521827,0.1451668204843629,0.06501539722404526,0.12972241944682655,0.003220784518023354,0.07358632313838263,0.0820536175227878,0.12462490899761032,0.1815223933357039,0.0932010000588894,0.10188633527336788
354,0.4889365252042396,0.557301865076358,0.8773279901678573,0.15160588573079783,0.0015431695550189625,0.0878429632837265,0.04554584025346372,0.0929428357813308,0.025698738957050632,0.09178681518678175,0.13846783411672017,0.17892110140380602,0.18564481573130362
1736,0.48885608046620593,0.4996789335273907,0.9783403855255958,0.1713908311042926,0.041759553285803726,0.10514874627761915,0.00850621175104904,0.11793181731281392,0.10450077250313272,0.021324380225949416,0.1172045611881046,0.1810090681446205,0.13122405820661434
1174,0.4888000550230185,0.5584156415621757,0.8753337454079785,0.08594111204008367,0.08165027567818729,0.04172995090391134,0.1323959191675441,0.0858443504494535,0.08217702653256265,0.12810984902406838,0.12675687020526538,0.12383671334105535,0.11155793265786838
1629,0.48878923350353265,0.5219253236915093,0.9365118175266732,0.13638206433187927,0.12180170288228079,0.028253469765695774,0.11081651261841889,0.06744730756531553,0.14471624249515438,0.09475567127465892,0.13883216722888944,0.08559640717354879,0.07139845466415819
82,0.48877165324137317,0.5924091322899386,0.825057593815345,0.019957625614017413,0.06485878814470537,0.12050398750142058,0.2721472984115456,0.14915006455553054,0.0127247116343395,0.06037811404004872,0.04843266273418504,0.2382135631041871,0.013633184260019948
680,0.48876371115552,0.5045897368570227,0.9686358549421169,0.1364445484573899,0.08278709201232062,0.15377354495519074,0.04632949739628411,0.06241592780105366,0.15752185169218585,0.09757404582142723,0.068524020478137,0.09716669568985235,0.09746277569615852
1408,0.4887541689206917,0.6890545996613743,0.7093112347858685,0.0931318211018435,0.12064708588109835,0.02205277298399912,0.09223772002781745,0.04801824176945687,0.00782463719576626,0.21810075380583346,0.1895763500910357,0.04278414937814599,0.16562646776500328
347,0.4885532383436527,0.5330602528019986,0.9165065970977999,0.09390204695859695,0.04325202640315341,0.017988759318041322,0.029194745124045025,0.100416689788568,0.19350327101918757,0.11109517170451853,0.16376384315806428,0.11508881961505413,0.13179462691077076
1284,0.4884204889739554,0.5319745635630886,0.9181275241857161,0.1639622191064905,0.08725477813470527,0.14924986119708342,0.034911241571831945,0.08116850215271776,0.028628226452824278,0.08422175420136631,0.07186734733111093,0.12053438660815638,0.1782016832437132
450,0.48838963359609944,0.5366035330056089,0.9101498658805783,0.09891899660614262,0.1446986570915931,0.15943697184169192,0.11401451222504291,0.12117099188958803,0.04999749263462505,0.08010878562150583,0.1471863501956479,0.046409212065626634,0.038058029828535955
297,0.4883399166185392,0.5369977427137346,0.9093891422163126,0.03161522004502353,0.03260166130044489,0.12968974965309296,0.14624541679195957,0.15419553183141418,0.07948878156292905,0.08415193499055253,0.05665843202060272,0.10555553348207396,0.17979773832190676
463,0.4882997605825206,0.5921956051410523,0.8245582310024316,0.09812845589848349,0.04037969831449287,0.04627271577743794,0.07557183881073415,0.06575326245991345,0.08432271892366054,0.16016657122282585,0.14547060190005875,0.13313696772319533,0.15079716896919768
833,0.4881741303855733,0.5896614096518868,0.8278888908022186,0.1269552415554386,0.16496317654727743,0.01988241557132882,0.07595381347988915,0.06253982520504084,0.023021492497112717,0.1453680562432013,0.1673890222895453,0.1374289806490809,0.07649797596208494
596,0.4881419816633243,0.5273595501222039,0.9256340983114996,0.02810242589378646,0.15358575614387052,0.126733742139511,0.09009657176434771,0.12707838744193584,0.15684561314849454,0.11791744289581989,0.09496308625530496,0.036102426737547974,0.0685745475793811
814,0.488115686268825,0.5825469021534178,0.8378993767960616,0.10471439529712466,0.0645935692196848,0.054029129917897024,0.09659201551098988,0.06612165700527237,0.08957742620759418,0.14986792244612293,0.16412273735901256,0.09469677321737069,0.11568437381893086
1532,0.48810490882242785,0.6005626733793447,0.8127459971427778,0.09392234157691179,0.1567672757909587,0.16406403576099518,0.18911671061039978,0.025522779897849623,0.02819604656500982,0.16079211780910438,0.013027139536827437,0.13161927094336626,0.03697228150857703
1635,0.4880590757142443,0.5054417171354961,0.9656090092448938,0.04797228698500682,0.1475926866392028,0.06640092619035008,0.16347502805751116,0.11181821185660959,0.18733262066938114,0.09213276615037702,0.06597214242970263,0.03667256908595955,0.08063076193589913
882,0.4880291145965923,0.5806290363659484,0.8405179280235068,0.03770833228387272,0.11402663529300029,0.15992049940547734,0.19231195594843503,0.11196753580203649,0.021539530536304204,0.1339999873854176,0.10223089772621788,0.0543862117574349,0.07190841386180333
442,0.48799903893365704,0.5502259951485134,0.8869065497386024,0.04996149050044342,0.14826571291502563,0.14084052458044735,0.12361865145797106,0.13920489439790756,0.010756212600905693,0.0954669945228585,0.11436587622172391,0.15204370896007244,0.02547593384264442
952,0.4879874856807482,0.5515642170291087,0.8847337637477573,0.04554936168557982,0.060025781780554247,0.07271462077886502,0.03053536624598857,0.10575478851808003,0.1565680454055041,0.14385986158154432,0.14242513746246468,0.16156408896579774,0.08100294757562143
458,0.48796222876784257,0.5234326992803613,0.93223489751159,0.11875020626215116,0.035637353334525154,0.06511330522470858,0.19840073257623203,0.10626200816794268,0.09180414088397655,0.044856352605212604,0.049971886562312016,0.11219873594793241,0.17700527843500682
479,0.4878530352666928,0.563339102144473,0.8660024369151261,0.0026595202096419486,0.07632497751887754,0.16816849754196297,0.14540135681919658,0.10011328207574838,0.16257383136105752,0.1517835617194415,0.07830078779125037,0.0829257978971907,0.03174838706563246
1367,0.48770200523737656,0.5509118263539607,0.8852632706491004,0.07905405920799351,0.12547638806857056,0.04637013423986909,0.1204779958920132,0.07746539875750105,0.1617364437780393,0.13753123064317768,0.10725521991116457,0.0023937019019647367,0.14223942759970631
1416,0.487699780360028,0.4969126123625213,0.9814598547646197,0.10133108895324734,0.09522001111191356,0.09629606351885672,0.16164044409045847,0.11295481161328726,0.14514415832548352,0.02524292849790029,0.00861074454340694,0.17584064643428152,0.07771910291116439
1522,0.4876094547299421,0.5174846901976378,0.9422683684491502,0.10586981102176053,0.04904139892205773,0.16330373356272618,0.08428522676456032,0.14557599603148738,0.13072023838258962,0.044120448689683345,0.1652598497150729,0.008456730714731107,0.10336656619533093
1091,0.48739502764824316,0.5470252953925787,0.890991754409563,0.15935764606937475,0.1279741280724668,0.11193426627075276,0.15632241262004853,0.020316587146784443,0.10516840832179859,0.11231673486520584,0.10211031621993151,0.09417175882601798,0.010327741587618922
398,0.48717529679535376,0.5002407657875929,0.9738816388311167,0.14058240735256128,0.12680148315565973,0.12185314226191077,0.02807020677232366,0.12416257543101247,0.06732155857333909,0.044340067359067294,0.10704107411849252,0.125571912076033,0.11425557289960009
1252,0.48712168780264853,0.559468549322906,0.8706864548368002,0.07698045432748944,0.11510066705615862,0.0241681270683975,0.07295698908213884,0.11699184114893474,0.05177301923649519,0.11879248817758777,0.1617955051224651,0.15579931595668528,0.10564159282364763
987,0.4869990558207952,0.5339006658110037,0.9121529284497816,0.04228926741870966,0.11049832503218535,0.05119770219615598,0.06715124730913477,0.11003494145868861,0.13666526489721745,0.12916375248898276,0.058402049669143585,0.14199588480081216,0.1526015647289697
626,0.48683489787493067,0.514559905089325,0.9461189903446102,0.06580619865228171,0.16456645849216403,0.03355423572489131,0.11178763476962736,0.17912956997702806,0.06441734675245528,0.01657815855652561,0.05481021775148779,0.19073889279588388,0.11861128652765503
1510,0.4867676811244582,0.5650239654747821,0.8614991767923221,0.06793440640635086,0.08023963147508513,0.13527220056199907,0.041717448735807086,0.0743562964138605,0.12536467723820807,0.15826122617956465,0.1317583293250212,0.14144073253857065,0.043655051125532876
36,0.486643727800329,0.5529824861854136,0.8800346122303024,0.13447798218127008,0.09428379398747325,0.13695264150520528,0.12351374848044337,0.010935800393378398,0.13294692712677034,0.1423318797243374,0.04437771014556902,0.10727078972559428,0.07290872672995857
1992,0.486638568476455,0.50239059965426,0.968645848093803,0.11720269245287074,0.040219640470611044,0.020741444061105424,0.0517271293384328,0.1325123099743971,0.16046391333974128,0.04260809495413486,0.14511571840384968,0.14513978002621267,0.14426927697864447
809,0.4866323127578241,0.5629213887357225,0.864476501507186,0.017723684810288114,0.06805426718439547,0.17195034858029512,0.04416403101506655,0.08184282899223994,0.1885810641803182,0.16714970016038452,0.013997854422566175,0.13357135683707122,0.11296486381737475
1050,0.4866090494042554,0.5096800690551956,0.9547343106947317,0.1266671874861318,0.025761564950666404,0.17423917432250502,0.023141880923196027,0.07396183510031623,0.1661434302445564,0.09427446412355141,0.10883016268064327,0.13863184993238054,0.06834845023605306
1164,0.4864623544829964,0.569996833841427,0.853447467777216,0.12840234907096187,0.1420958172886462,0.17443663909787904,0.007769128644024133,0.09471889276572384,0.050032343266534725,0.11844480391075887,0.1845083370319237,0.022128136074981035,0.07746355284856675
151,0.48635236064293735,0.5731253819820693,0.8485967921381525,0.10449396821500462,0.1819498565459673,0.0008176670691776883,0.18095330111835478,0.03092998338978311,0.09887443517839332,0.13032224761611763,0.04732684804719226,0.2092051536246612,0.01512653919534819
52,0.4863194484299088,0.5618555994491276,0.8655594941239737,0.026990874076732254,0.08015435863868894,0.08336209025590106,0.22184582016893242,0.19534930248564503,0.06698788088844054,0.007943466616823458,0.11233508365001924,0.19124258397691318,0.013788539241903838
1346,0.4863110784792889,0.5119418614911074,0.9499341918686528,0.04152771142569421,0.1661129054117914,0.04888858338223467,0.14717241967417696,0.12584186612714632,0.12114076840584583,0.07889004267442287,0.016488995330951696,0.15936684277464908,0.0945698647930871
1822,0.4861318636863934,0.49333270004088436,0.9854036913549533,0.14349897553762067,0.07925430276877575,0.07554122419126004,0.11596473958535394,0.12732811057418558,0.13514099639995567,0.00632945849863568,0.11822039484314778,0.09830431257997853,0.10041748502108627
456,0.48596444360987195,0.5038075406786853,0.9645835053505221,0.10940541502113355,0.06722283830216613,0.13599843176802048,0.05814747883070115,0.07946782065830788,0.17423291142994607,0.09206227907739001,0.022470730518163066,0.0889714943779975,0.1720206000161739
1596,0.4859581902557069,0.5602766005911304,0.8673540707268295,0.01695820223725883,0.10700648803326121,0.13231958778497685,0.09434395288996057,0.15357435253783958,0.05106182713464451,0.1131853125606767,0.1545157529867688,0.14863293950936937,0.028401584325243603
1755,0.48590044643943964,0.499542751060935,0.9726904162005721,0.08732716384542874,0.14988651115241475,0.17866398577767095,0.016204041067971374,0.16422368808069207,0.12499802618976227,0.02695401567546797,0.021122582394222798,0.05620879153129287,0.17441119428507618
1019,0.48585488656534503,0.5195081072424589,0.9352209903792558,0.06321833152430208,0.08575066208213933,0.017752848376834468,0.18343792420162833,0.12285451976165544,0.1330809941189146,0.06282552403715716,0.08323629895576956,0.16620897351549402,0.08163392342610509
1184,0.4857941707490004,0.5138218035906548,0.9454526206443682,0.08193392627036669,0.010440853498381603,0.17871508061818633,0.11752738426981463,0.16407151769453887,0.1030533176223456,0.012595535992067385,0.08215221696592072,0.14992023710856542,0.09958992995981274
838,0.48577819006290446,0.5896859813247245,0.8237913151192909,0.11657278986915715,0.13927683924924186,0.014325241464325515,0.1270003570675145,0.033725476241144546,0.049651328030000746,0.15685638707006178,0.05461698588822637,0.15255551409293724,0.15541908102739013
1657,0.48573208215578517,0.5616866342479799,0.864774150814738,0.2046847238572352,0.09436012229413052,0.21085958908431573,0.06557706469174517,0.03583372465692667,0.03485797831972708,0.09567478000497755,0.059802227506327896,0.009523893688959052,0.18882589589565518
745,0.48560653111892493,0.6017976282003162,0.8069266284267981,0.11211515879413994,0.0649986246151282,0.004275947958728454,0.2679643506317843,0.060763226494644135,0.032474485850805326,0.10987379802101897,0.017813245918297606,0.07031018632035516,0.2594109753950979
589,0.4855267993628136,0.4934350104177279,0.9839731456261699,0.06663053075034683,0.1007154300043503,0.05879886917843979,0.1894043202041767,0.15319346904395173,0.17509256811783405,0.02428139369130021,0.06650259201661864,0.015855610372359247,0.14952521662062251
1503,0.4855253559371566,0.5028712500005827,0.9655062919914272,0.05537102853702323,0.0924235211972766,0.1393181472981804,0.008255535137308388,0.15807839251530412,0.17009473081840235,0.07198667635338836,0.11360677181872122,0.059925306513194394,0.13093988981120105
1668,0.4854915319396807,0.5157569626848294,0.9413184252761249,0.10560013159572255,0.13797889137087407,0.0049723464406023305,0.10067152530330757,0.06742468778028277,0.1664841506196866,0.10491159438700359,0.09087175318115352,0.14428676353372263,0.07679815578764446
1294,0.485464129413462,0.5413997237601361,0.8966833710992878,0.09015409497887798,0.13704406346448736,0.09265417066658561,0.14318254713420556,0.05871728532406783,0.09932234324216822,0.12646946361160402,0.05975324508197938,0.13510810709452842,0.05759467940149572
1855,0.48543466897811166,0.5729776593302841,0.8472139551575263,0.08646385182790502,0.1615363257536941,0.17688297713206447,0.07999500241113291,0.12554845584477795,0.011366753776913053,0.10644445075374985,0.18637678060598176,0.03031457314050497,0.035070828753276
816,0.4853953288067193,0.577052755074316,0.8411628305010128,0.03645569386760221,0.011108832796254905,0.0211389779883645,0.1493544648427647,0.1262368509219652,0.10556735955563532,0.12382988610334053,0.15643059178542695,0.11326900843703575,0.15660833370160987
1520,0.48528779187079296,0.5962637593768823,0.8138810790344473,0.13542121921280706,0.054289468433271176,0.23206929427253978,0.09202717976519653,0.03823023269324295,0.04175262012662251,0.1511141682773831,0.08398772481357432,0.02419989966741414,0.14690819273794828
369,0.48524143597553415,0.5167492741948827,0.939026836044542,0.018124327218770525,0.12137055060320093,0.09216477106776465,0.13661286121926455,0.16009483521643592,0.14955411747487132,0.07373870210062884,0.12649959393355348,0.0830247520293767,0.0388154891361332
1851,0.4852283970349122,0.5211536586295319,0.9310658939071987,0.06341927446585979,0.19199054135119978,0.028034697394315147,0.004090548914596589,0.12840955165711362,0.11629758713773197,0.106374904163601,0.10619993801979999,0.14294506479917193,0.11223789209661014
111,0.48518599696882003,0.5696916883993814,0.8516641665108534,0.1585649586936161,0.1360217198659603,0.09295230837095615,0.10015238808472417,0.04830969819127354,0.023435559529278577,0.11252979875398877,0.16726391952127106,0.15588956105238197,0.004880087936549573
970,0.4851700944550964,0.6375852741638586,0.7609493413902284,0.10969044963430688,0.0907572792751977,0.12741167394674122,0.04143801847664662,0.030058814841395328,0.11454008455741593,0.1927615114355518,0.21846178812877556,0.06779915109696164,0.007081228607007198
577,0.48516082784448183,0.5400384060149851,0.8983820825347364,0.025433104182681413,0.07926992724412331,0.10658721634535134,0.11371135639937698,0.14556850203002344,0.14188117680738613,0.1077520653647294,0.14305314822390597,0.018855571436198065,0.11788793196622392
1490,0.4850962483402755,0.4801387873732212,1.010325058290283,0.16589452133782284,0.1213912125264814,0.1583380120691515,0.06422015194651427,0.06542166536369486,0.17846457964290813,0.04388517957938525,0.014247036027404136,0.07497126423343806,0.1131663772731995
1461,0.4850754088658334,0.5870771157521084,0.8262550112252289,0.09767441880964435,0.10943295607794654,0.0479401908881928,0.11862749797881214,0.06595387910072711,0.028814866929686808,0.14986902756470216,0.1325420400887086,0.14387724652341644,0.10526787603816312
