,return,shp,vol,SCG,YGYI,TEUM,GEN,CFMS,ASRT,PTN,SONM,AVCO,USWS,PTE,RMTI,SVRA,HNRG,CSLT,TXMD,GERN,REI,OSG,CCO,TH,LEE,UEC,NEXT,FTK,AGE,GALT,ACRX,PEI,RRD,MLND,TTI,PHUN,MBII,ATHX,CHS,TYME,ANH,XELA,ADMA,EXPR,SB,NR,ECOR,SND,WTI,CASI,NINE,DS,MRKR,PIRS,ABEO,GORO,CRBP,AT
984,5.234446993786493,13.635275302895815,0.3838900849090167,0.02970232403322879,0.014562394971070577,0.0213139200332993,0.033717660333082676,0.02831289695402027,0.0313832646686068,0.004842139927548911,5.7987226284863804e-05,0.028462804954795116,0.028389547375139514,0.022707130883952483,0.021874245653309525,0.000757255197317912,0.0012463610665767364,0.012670266463620258,0.03476104689461652,0.01432364594220652,0.033785214748286066,0.030245458821538545,0.004893300455394125,0.02866428764260429,0.023560380749114974,0.0017831393685087719,0.01806264725073824,0.03518205954436417,0.000975459737106899,0.03315159149801067,0.015075985841096705,0.013711196333742912,0.027935515385827628,0.023334169508707488,0.03398837636226834,0.011885414588776707,0.03397347585936357,0.011216185917930077,0.031253731006830175,0.028572898690449572,0.02391899423065753,0.004212023307829519,0.011703109789623111,0.005304159620092132,0.016581269052999996,0.021805243872763003,0.032541305168076205,0.005632356501694269,0.003122573601593967,0.028707464675237077,0.0018332439904730203,0.00040477254244738743,0.004643535004894948,0.00987833013602832,0.004917594479024564,0.010518244837810126,0.03206539321293064,0.011875004086487478
1920,5.23376713074635,11.713500308626594,0.44681495649014996,0.030564647472565275,0.03046589309766688,0.022175750991942262,0.008169907036180889,0.030587839604305937,0.000493467363323603,0.014836925774445165,0.0040382737718859165,0.006904930136641601,0.03506704789442702,0.009184156792744296,0.016350219676863686,0.032242545503862005,0.013698220361134246,0.032067789589484225,0.013601057491353173,0.0186441463479407,0.01956854781153934,0.03613037958863796,0.020491527721047547,0.013215253654868265,0.017491213146219504,0.00853501063903806,0.028791089357261844,0.0003801694853549668,0.0244852113356819,0.00044712378660429543,0.020733707860086676,0.03330236010794933,0.013636592227145089,0.020031834037486134,0.012624444878728604,0.017254218208330046,0.002241977011369579,0.030200402129699537,0.004178907825469402,0.02890195646801679,0.030396028891506194,0.03621003408496281,0.00355101217937358,0.001550259897955468,0.020166061252848453,0.021008354808919445,0.02863606429975256,0.00786144068896858,0.018954529816655845,0.023809026408319084,0.01806663366188829,0.014403829778911787,0.022548045021261655,0.003433027186838378,0.02912181999342282,0.033359573611671356,0.009506205776671505,0.005683306452770527
1780,5.233456234367659,12.642187015198623,0.4139676329796357,0.0015542717330376825,0.03496566865761367,0.0008594613638469797,0.029407731342357527,0.025073467913817576,0.033705453070618514,0.013605034405028074,0.016352450752852667,0.0022415087309390898,0.02646032266352059,0.01737770570039186,0.027968595499254175,0.02781680813206035,0.010859259062883918,0.030670377500947553,0.02039563163114989,0.008542397872707556,0.03086515824483353,0.01177509291219206,0.006238103942647073,0.0023666146466077135,0.03238077013855407,0.030748792158249428,0.03319878515214229,0.015587601124348779,0.019978952830515963,0.012773848785936074,0.00870139833197599,0.025925288097111223,0.012894047317370318,0.032863408010163415,0.026975868465212532,0.006884232048886269,0.0078055284242272045,0.036051349526885025,0.016363920618333517,0.027598875818879803,0.008269073583301673,0.0033627652862215146,0.016519387276961447,0.0008829786253640871,0.0030253869202320222,0.023071163431410406,0.024958483684074405,0.02192077070987071,0.01988181789846948,0.026206186865360557,0.03445901028460411,0.006216827393869245,0.005617486086565406,0.0014882675913231442,0.01835109476113458,0.01005905278841066,0.020110831401737233,0.029765632782989385
545,5.233038143496141,14.094723548949982,0.3712763946963676,0.005764228063187377,0.03181318627379138,0.01263620267268642,0.024068661243737167,0.009566121503750706,0.022972781085668977,0.03238039743904382,0.032059756772072866,0.027610584947544037,0.03417658123883502,0.004124128291158932,0.025036307714456123,0.021154325289798093,0.008764601527684844,0.0058621409965768,0.021992013288010648,0.02668368098129165,0.00212585072487757,0.02876191260188235,0.01708265015291199,0.01312871882106645,0.0316741523483937,0.019320836567301516,0.013393375695667798,0.0186249711071347,0.012540461597658028,0.022945719886920384,0.020825850554237857,0.008520211439132673,0.0152550564812334,0.030844130412033727,0.023881637585005916,0.01067037853318043,0.004109283396358201,0.009204021194652386,0.015299381811902001,0.0027051667058646564,0.026281862832139253,0.0072352184301529105,0.03237022291166781,0.02441913797614176,0.027794963899175854,0.022326624152736372,0.014409968913794835,0.006858233248177187,0.005679435496113342,0.0021916023422487415,0.0068183871571473416,0.024438966084633466,0.014637021606178772,0.0018837088798902672,0.03577614391039736,0.03649861479201386,0.026286120847651435,0.016514299573028888
549,5.232858383066638,12.32679900094642,0.42451072518217203,0.02151728256341166,0.02190314476873403,0.010302292783209342,0.017233830226477176,0.022628634712582824,0.03013762818921535,0.01981236765490718,0.029772548323455172,0.020378199927983783,0.005626814932929479,0.010182658100424237,0.01271653366864805,0.022451458556771175,0.017580480389338526,0.009915822182818286,0.0007592508950250855,0.004009684335146029,0.016687843012427758,0.020918549505743653,0.027037872344926148,0.03322719392498897,0.026100567496982946,0.001994040111350281,0.0213891578140336,0.024760252912466085,0.014349468717204439,0.0021722586109492376,0.022321844187163806,0.026536882766841588,0.027785029674455324,0.013264610793974941,0.005722728427174194,0.00845278623820548,0.02999093860894765,0.025808600950923008,0.03325763862268893,0.028902188630502177,0.012588328278999084,0.008654463418956197,0.02119901817729913,0.019267678722595095,0.013108075163781388,0.016463817221722434,0.03317744098472901,0.010366241271094997,0.0338176814291915,0.03073565934433461,0.028366117809571573,0.000657436865181257,0.02511488057327903,0.0009717831295280432,0.03290575449584302,0.012846131486007576,0.006981154105213733,0.005169251959644575
538,5.232720393020994,14.267903163649102,0.3667476806509734,0.03358862404544547,0.015943705198609007,0.012592913850896812,0.00027392204492207237,0.006202815886015052,0.03185731410449159,0.02712909061978105,0.01275896768697926,0.02751558857985669,0.029887100217512435,0.01118301602316012,0.010394770654601303,0.022860816309070248,0.00685938395753952,0.029144277095540495,0.02096287590797787,0.003363305145167781,0.02915736843830802,0.030534856521528583,0.03401679139076406,0.007238872972692141,0.023053599455565038,0.005987852365508675,0.027899132884737193,0.03243883665291313,0.025051071554196377,0.013360005008888653,0.002777189854836538,0.0032729397637520593,0.006416250879736573,0.01400400547618907,0.026860881008771154,0.0022571128312767956,0.018658755753214608,0.011309437383163172,0.009006250983366602,0.009548563242024221,0.03364069511803169,0.007551120059548695,0.007516839524524937,0.029356585241100623,0.008831190068189828,0.03048770548045833,0.0008868111053069826,0.024857279434215975,0.009118011710869893,0.005924241797950957,0.013345466674999168,0.020238081930557678,0.012567443317766594,0.030772705324993682,0.0314955771971792,0.03281429130295981,0.03508260461754725,0.03014508834479919
457,5.232518586376137,15.21575114315447,0.34388828636503,0.0330623425261446,0.021516815264739777,0.023939892995773066,0.026282814914764276,0.007391658509500163,0.031051947927002693,0.01933757182920259,0.014384785111127367,0.000636209134450236,0.020385719007686903,0.02814201911374604,0.008240655920029693,0.024130296746432554,0.008954306681733713,0.012147056231100739,0.0361448459096973,0.015024901871119494,0.0019608706219636967,0.03766249793120414,0.01415654230850097,0.02711885508473321,0.03019811046804349,0.01868762270156853,0.023033623074237803,0.022330977283735943,0.01674190562009858,0.013217896480487509,0.03731100593150067,0.032307652346195544,0.011745368328026308,0.012625015544027294,0.016544208074064794,0.0031012407080425663,0.029691146363027273,0.013940953610899176,0.016745730405190087,0.01505270129470898,0.034190186702934625,0.01246511176242452,0.010840765872556788,0.01327630953363979,0.031786968408742525,0.03128175711925048,0.03122997332687271,0.005856689365384861,0.02082128970537296,0.008535308008386876,0.003458702102602516,0.0003176925340341908,0.004650847217635015,0.012421258982535063,0.008691541973092074,0.006045418408664053,0.00756804800927933,0.031614367092083956
1168,5.230192917565113,11.679744099808355,0.44780030049210856,0.018814254785794647,0.00669365608678789,0.01890741369609945,0.0020238736858916614,0.03537488214607298,0.019575902470663525,0.007218228369166687,0.036730307179233146,0.019989829332655803,0.032343711500680355,0.022681651092675933,0.005953601219292456,0.019888760437225806,0.009102046385171834,0.010620511814886213,0.03378894471098309,0.035171369231277214,0.009703960231640303,0.025099545292356404,0.011424806144051357,0.011122411036525627,0.00368237817059889,0.011633007150061159,0.014779504464307765,0.024005819834848608,0.017376789334047803,0.020700618609990337,0.02221414255898547,0.002036201096108341,0.029126927135599962,0.0028384521023640304,0.001089071507839825,0.023784951934105552,0.029380086122193984,0.01660678933043116,0.0010779733968992243,0.029302714933554835,0.014838419273073892,0.018836723265235455,0.010684900529094927,0.010183663063695916,0.020702933906841546,0.015001755099183499,0.030692973625471347,0.010999745588328433,0.012329965737407175,0.02918464918417468,0.025140928514330176,0.002747290143090443,0.03455031365883553,0.03350773718873155,0.03534219722261115,0.017034661003984364,0.029434755134565633,0.006921293330275099
778,5.2282267667615825,11.813615593358765,0.4425594116758568,0.027990479391853163,0.019594034970909738,0.0199139862168516,0.006858907282673215,0.005435064211366693,0.020047784488487267,0.03274493886931102,0.0033379138858249976,0.009211686462525279,0.004708145835296129,0.019528029162875837,0.014183589908971903,0.010732988371898178,0.027576043872091605,0.03273731357886175,0.007675116955409309,0.014031219217516863,0.025065614146209017,0.02319058493023125,0.023866280018984266,0.02795340138767397,0.002341674947052924,0.024175146297302934,0.003447289771428133,0.02748741655958726,0.02731886481144448,0.008412203004074699,0.026225865545948277,0.024681368399665723,0.036661591384169225,0.009022073425323539,0.007910458141781082,0.015151562702813572,0.0066895529290348765,0.01780053960290716,0.03513364330150912,0.02227206787484203,0.022140943587503882,0.02847045216984509,0.009532530293573907,0.019294228715380383,0.0034161746348842096,0.02084417563638814,0.014889211746110697,0.0318655244772269,0.03836656611452772,0.012441668987856043,0.0010783008080061988,0.02839466502365818,0.0056735858986666715,0.015247035883535374,0.022399866398235192,0.03549968821224887,0.010103052174094943,0.00922788737354944
719,5.22794725142243,12.431476949364196,0.42054112095585,0.011759595436657572,0.02015243536288177,0.022660572263201617,0.006773687823304679,0.018921761797467115,0.011428896683398766,0.0006845621344561502,0.01741030967394972,0.0009331677267682841,0.01183578537161792,0.003281162018346469,0.017560455019254642,0.030081169857365614,0.029164634919106317,0.010166950831435461,0.0017387227827001738,0.013778458203923337,0.03624606287230801,0.03656578523904787,0.0010325016237308752,0.027143735216728984,0.02645989544925122,0.014225635939553753,0.015881633253673814,0.025453473919457098,0.028501412851040655,0.011474754339359336,0.02515130596569767,0.016002424574240372,0.004660221245288004,0.008555298070854523,0.0031594580411016516,0.014396807251399819,0.03008728158903002,0.030552651237517044,0.027929334390809697,0.008900408276642994,0.01738378543115765,0.006919602609701941,0.02645680364607177,0.03238108377591058,0.015801766447838976,0.026623598821190475,0.03304402665218912,0.03385120349154265,0.015179349261103165,0.015591499451510168,0.01616177978568515,0.025192255882518357,0.012294952652700778,0.02915646270325492,0.03219753092314161,0.018633577035341554,0.001749155488703612,0.020669156687868718
1085,5.226925034832371,12.904632182928793,0.40504254292090064,0.03759684148263382,0.008444470421218115,0.03045260676487969,0.016726112520798322,0.034639452958871116,0.011908405421669365,0.020551187201213697,0.008664437540392794,0.00042309354578218186,0.018939838582948565,0.0068398600298028266,0.02501476691427523,0.009129008570397156,0.030258139893589407,0.024388697309929055,0.026387329177054105,0.018050680913243255,0.010623567170852374,0.029532993791363735,0.037453323739769666,0.021599854637684077,0.023460659057941712,0.032210291787854395,0.0035325762019945625,0.005595673871627073,0.0315265891868582,0.02169359512625913,0.0028297141177895113,0.0023906102233504523,0.018653040573013834,0.016981794164319546,0.01675975456898683,0.016032235198901876,0.00957474970058402,0.02611846692361296,0.008298178137769981,0.0013238960523898485,0.026441578905758885,0.03820036044967114,0.018104905011686597,0.020522173766656576,0.03521901555075001,0.012487596712883865,0.009052518260833394,0.00010102601628961819,0.019808505703637656,0.005560953825137989,0.022267086447740465,0.006600510059636724,0.02766064597539355,0.02959682674623953,0.025351809233060664,0.003505602507073478,0.002849928976791782,0.032062462369135465
1794,5.226244256849464,11.96697670839933,0.43672218841884186,0.022332926184715295,0.011296377299680492,0.012632260880063579,0.03144675920983096,0.033101692803397226,0.03318202473493434,0.027274001480618357,0.033408764828335324,0.03320180607150675,0.0010114192304455888,0.0200213896122875,0.03262360732503823,0.01872146649100794,0.026938572017502722,0.02949771255785857,0.0005518526598253644,0.03347308163187593,0.00011411352139223487,0.015646178703375105,0.02066590538450319,0.0006373966741926558,0.0044679496977644674,0.0028471097552554663,0.0021821854989120195,0.004535320821528372,0.022760387966431428,0.03330330895715505,0.03334301158488455,0.03301736259898989,0.0036418142098554387,0.01578476158313,0.012122830309692615,0.008696890204446861,0.01146917416940699,0.0047922302289742005,0.017013421251872062,0.02822022092076867,0.032900871659571014,0.022516948976205802,0.018486049462226102,0.007928724904709378,0.010269688983423056,0.019881138693162985,0.01480157088402182,0.01264986177014299,0.011076176236977917,0.019634587585413456,0.030083304405278975,0.008827483731919926,0.016113291599477438,0.017907921611407272,0.024173828918840217,0.013850621530522881,0.030892266648022408,0.012028373337220817
1748,5.2255589490481045,12.246396837830194,0.42670174895083385,0.03676147560818902,0.003604894594749501,0.02079283875307347,0.025697813165301665,0.006953663449347072,0.020988738535961348,0.019021574405099828,0.008747379949440144,0.009902435946947664,0.001459600465597671,0.03299426199540252,0.033142854712986586,0.009116438965705785,0.021995581347769737,0.029643479225314323,0.000251631075027696,0.007194508245489487,0.035160758292253895,0.01403953169599566,0.00349684900524124,0.015106966392594949,0.03519922284024044,0.02986338973598328,0.010297205599826593,0.034044255243484554,0.014734836560029345,0.014429165084911932,0.018022739689986366,0.012147362032985302,0.009152826131458368,0.0019582788759724876,0.009296762520807179,0.03717545119369528,0.0031157994175652014,0.03331356129369922,0.008314789359356272,0.018458040437275034,0.015356988071616203,0.03163708310437181,0.013655233845185178,0.000567200657987086,0.033399657776503354,0.022742808829436512,0.010342191601690413,0.020202518299733886,0.007881187150387556,0.027193308722523707,0.006519215840901872,0.029668784833663683,0.008813139484745339,0.012417011536726206,0.03575263017584064,0.03387435224841259,0.011084991487353634,0.033294734488154225
373,5.225238009448209,13.584153456285444,0.3846568743693388,0.0054917062177945375,0.02722066673110405,0.017746962471443604,0.031851345105183934,0.0030697724002270036,0.024386678940367647,0.014015999032609376,0.002053217861268043,0.014373868009256595,0.027345498553580292,0.02582112050697283,0.0023667518426911944,0.03061243931403832,0.02763316469399329,0.013495728931516354,0.0246756555573857,0.030754988443112585,0.0023877301692400757,0.02755597647401691,0.03122200600892789,0.024027721080129294,0.02539688632896618,0.028775322221190253,0.031229467071118767,0.014439560002525543,0.0109587412187274,0.007467534716733891,0.0054576216603631844,0.028569539522339125,0.01729669307652837,0.029877332864932358,0.006336292811927318,0.007745170911026605,0.029704425944327584,0.02586610381596479,0.014621166609232749,0.01334482649586373,0.021999311706473065,0.0071976661589611786,0.01491544784799905,0.027951189919100502,0.0174673888876857,0.026411080087228266,0.012871168508173964,0.00696192684880318,0.018831160996139306,0.01856677528375083,0.016405292613793313,0.01417120489206306,0.026867374866056275,0.01445520960574821,0.021615413706893977,0.012416228847926628,0.00843556452035445,0.0072649110862216485
841,5.225235795913234,12.226343736261777,0.42737517516507,0.02289705215192929,0.03340208422901622,0.022595809921738732,0.03284131354191321,0.0032670515649115815,0.011630873461326904,0.0027495839264873503,0.01192209711169296,0.007103343722371739,0.0025161868309172327,0.024444435219506642,0.013737015279148359,0.004730153398134541,0.014294464573408706,0.029836839459151804,0.029978581258361114,0.03112193553840865,0.03236940198851793,0.012923302377771862,0.00011015115953270101,0.009569052674216892,0.03227584629924858,0.01954742624603757,0.0017776715851918604,0.03382549828025402,0.005950408053754679,0.03326400032616373,0.01000788376743531,0.022958003087388316,0.0335881072304908,0.018246261552155266,0.00675524254319361,0.02923418881012739,0.018256664563439703,0.02070267464649693,0.005304211246122125,0.030627499067284656,0.013553883356581245,0.02472417511083022,0.02703512243440563,0.009236883986308205,0.007728465853783712,0.029717482945284045,0.031140299754561934,0.032804878755568194,0.0015293053749501416,0.02867969541202337,0.030160348021171516,0.0016952610457778839,0.03249908150234543,0.0033032355499530426,0.012186030582759848,0.006213385692513617,0.008909238896106782,0.02252090903182598
333,5.224830845124404,13.382196697091771,0.3904314787317293,0.010105384716021168,0.032654660306343036,0.0017464710566518023,0.026932963467951977,0.0019284574693414457,0.02142377096651469,0.017120054161601235,0.0024116034923322913,0.02518674108304488,0.0026932134834158385,0.015012428849529504,0.01677499012625311,0.0052385660879767865,0.01092441446738087,0.025465491523656097,0.013275455552230763,0.003266473417557923,0.016668669111472124,0.010042735940431317,0.03670810202248373,0.0257162128556551,0.03542017651455638,0.026960699602257825,0.01852711055962818,0.023284241032830087,0.008975816834952152,0.018728033595609515,0.026226096338860166,0.027831415769186036,0.009363472175651005,0.0008043311120271337,0.029771989413627013,0.010039660099588942,0.014738670608995292,0.03017201838966348,0.019802729661099208,0.01671927558548209,0.030601565934331002,0.019113406238784665,0.03274569908336752,0.009404118757550454,0.012021888504793677,0.021297833637698632,0.0131334913953011,0.006639734427255197,0.009261129312678276,0.03485552961624017,0.02200210038234437,0.0021673697452658813,0.031883303147480765,0.0014650223539456363,0.022671626963794277,0.029386652049348285,0.02481002791407185,0.03787690308388805
1301,5.223442515071025,12.508702269287726,0.41758468645432556,0.025956412765762958,0.01741926458935479,0.018305324928698276,0.022125168767691855,0.00711716598340829,0.02663868353564486,0.011905972896812927,0.016300800427532243,0.03285864716980498,0.025454342164309703,0.02623778528375665,0.032564025533545905,0.00555998851854936,0.031605062465074246,0.001979088328273962,0.019047514022922873,0.025068699193531642,0.0097509893476663,0.024699233636922367,0.0034603010270429584,0.03488682955375135,0.006517442359943171,0.01603882476259935,0.005430105486379451,0.03044424559774055,0.014890682340892823,0.01729671482345836,0.002566094643363248,0.018760462746490614,0.000141813028934907,0.022637095482707845,0.032960974617201724,0.018677422120673297,0.011712011903082029,0.006608807045611223,0.02024779279646276,0.011851586167034609,0.0022270802411401077,0.02915430638236434,0.02704504323566813,0.00459239993161072,0.009162118261341706,0.02427567278811853,0.015923654770645918,0.017556238970559395,0.03229701000925022,0.03251596643800274,0.0280273360440752,0.011297799968039807,0.014722214370922295,0.014750474409264677,0.030720357154001593,0.015583976947359626,0.020924141311065087,0.013500832703935593
1424,5.2228656234723125,13.083238549231504,0.3992028123479487,0.02075831121304512,0.004968107785160778,0.029831366626168802,0.01389158856189772,0.018743969137125706,0.02047011389191158,0.012854750003340958,0.013145248933099674,5.77900343714066e-05,0.026380827335558056,0.01672717422701606,0.01718312210951659,0.0015127585791709455,0.017156198009117118,0.017127085503314383,0.007806784710932017,0.029385285786903106,0.0030126890180778056,0.019999008058581458,0.03017695868843426,0.003577576214565879,0.014713890448602258,0.03060840978183748,0.029028834037727914,0.031145616492312702,0.031331222647140576,0.019211528030664494,0.012682775675108865,0.02665115223205402,0.023674003600248454,0.030484417380039843,0.011066760501733965,0.01815460310916535,0.029006736906094503,0.015140093130819654,0.017658085202997522,0.016807758244245904,0.02937152904878884,0.02995828653463521,0.0066258183077808645,0.014372014763626933,0.028856785226332986,0.005470796024172403,0.018097563804361595,0.018045877541278794,0.029269130061119357,0.010613835464017807,0.008594313164473082,0.021132421724555688,0.03161283851200103,0.0024298055126904475,0.0038129188955189734,0.03284628443870149,0.0029362016644466633,0.023820977463394982
1457,5.222680493147233,12.243902120978284,0.42655359717380215,0.011441925049390936,0.005594040115435605,0.026448283894881734,0.0018448541823990333,0.019590870328797718,0.010647593045303811,0.022069444178963983,0.003932693883835026,0.0015225015363351368,0.02579262344939933,0.017001336812497686,0.010723168260823828,0.023763822129331223,0.0187057418963712,0.01651071002156909,0.02097694630947091,0.021465889837434415,0.024800315546511107,0.023252876575821663,0.025808375420905205,0.018333071467724227,0.03128080393873975,0.027476239614843186,0.0320679852955566,0.012561474326258017,0.027978726523658758,0.009284055019291032,0.015885563953406644,0.0032578621190962236,0.011398133099878775,0.03288930394141238,0.000898054166166339,0.0327284412497598,0.0032812771910444593,0.012541038086331485,0.023215016279123837,0.006589382436583934,0.007321877492784213,0.012236280895505835,0.022717145523731608,0.0313906687283348,0.012286278055630524,0.024845000075646453,0.004304941117109799,0.010286373010172586,0.02895179819305195,0.026016401402934392,0.03231477312693767,0.015548747953683661,0.031034232858871892,0.023463379669932376,0.03239623192418689,0.024023267324040927,0.02122100128385006,0.006081160179240086
270,5.2220976058515305,13.760527772995454,0.3794983515166992,0.01858761262461355,0.018825841486435502,0.027726551483356267,0.009318886221480562,0.030744311653355942,0.034929542572696815,0.006852902654307339,0.02890052297430731,0.022648095084587257,0.0229878807108072,0.026265289641082906,0.022136050294321957,0.0043698869695797645,0.020351462749091116,0.012037880395525898,0.007693450699487775,0.03542534358031489,0.003957825924115269,0.023319516903280938,0.014064585060380802,0.02601518536333195,0.023477539569807297,0.024242979792489464,0.02734224508652323,0.003812981799455827,0.0313154989714295,0.016054991184598483,0.0077492650075094436,0.03475061815245837,0.02968097613257491,0.011898775706302888,0.018803773354720783,0.02610580037584103,0.0018456581550239956,0.017423484159083298,0.010643904494815759,0.016374330436815555,0.010097479188794231,0.002621662155842244,0.030302032132938833,0.019905069333108698,0.02646074112600445,0.006865993568343382,0.016251453409162092,0.011175261978294434,0.02285289827129237,0.022772356568874903,0.030868605333907805,0.00868727370006522,0.03205255816613114,0.001982763162318958,0.007911416320741957,0.0019372870987170705,0.02332928392946679,0.005244417130084381
468,5.221546094605539,13.46879640110851,0.3876772607666559,0.012929202308271808,0.025923803105584765,0.03554955760270093,0.0019845715619712153,0.004440862560060426,0.015216887928871011,0.034431162264026226,0.02321706557448659,0.0005636638690946321,0.02438411832576179,0.025027114430720778,0.02899553268776565,0.02650623428288381,0.03526166696245245,0.025128957501508564,0.017771331854565555,0.005121997929606113,0.03216712230629004,0.019566729215792406,0.003412862246133689,0.029073734993845583,0.03300312516639766,0.007505870155590877,0.026850434058837597,0.003797411430071014,0.0005855787346344045,0.032391218170203795,0.004523120698859503,0.011293232798301,0.03187126397779654,0.028497996864595004,0.025332649076898722,0.005957680531046556,0.022048271540877698,0.025351927507929944,0.009293520525248958,0.028652508798340897,0.02004460399565074,0.008018879381373911,0.03141208167643567,0.017290539256498996,0.007670246223851809,0.01957874370816052,0.024929470408056018,0.035695687186770145,0.01856174154691554,0.005909814691043584,0.013499517935840108,0.026715011475796385,0.0030836658582846076,0.0007751626810352808,0.03415675843047584,0.0009734017181983881,0.0017618004004669285,0.006292883877121379
156,5.2211356112357,11.980039741252638,0.4358195568631541,0.02913980532136804,0.025297351094248802,0.02559087657367711,0.013830305632815643,0.014365906900654464,0.0021455394334632238,0.02324908276790812,0.026454835782707915,0.016269124561609557,0.022408886532487998,0.02516478792360886,0.002113297656541116,0.0012007459261460013,0.010878955367735197,0.010739478502043308,0.017915564409212936,0.02618318656249186,0.02562909269208517,0.024502656629153706,0.0004787194503311841,0.0027348121743479862,0.011727115958755198,0.008106045207140618,0.01487175276809057,0.01761547646032012,0.02420967886453829,0.025705599811843373,0.009188973770739739,0.020339624046000856,0.0027740211038018055,0.032322032145650444,0.022417897918683045,0.03283205020371708,0.03240957915193394,0.015475289721781273,0.015889967125997436,0.03366318489031928,0.0077547145427938,0.007549506171353937,0.03399288105836356,0.014383004049394636,0.0009355446934388166,0.01685834451945165,0.025493953708541992,0.015882128328574954,0.006671566180096692,0.02349664142521499,0.0022930122107211945,0.030876781592102994,0.031453427642670895,0.021906769600594896,0.02853809600808966,0.03442175357761426,0.021716846953206644,0.009933726693823103
